#node1	node2	node1_string_id	node2_string_id	homology	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
NCF1	NOX4	9606.ENSP00000289473	9606.ENSP00000263317	0	0	0.540	0	0.540
NCF1	PRKCB	9606.ENSP00000289473	9606.ENSP00000496129	0	0.457	0	0	0.457
NCF1	NOX1	9606.ENSP00000289473	9606.ENSP00000362057	0	0	0.900	0	0.900
NCOA3	PPARG	9606.ENSP00000361066	9606.ENSP00000287820	0	0.502	0.500	0	0.740
NCOA3	NKX2-1	9606.ENSP00000361066	9606.ENSP00000346879	0	0.457	0	0	0.457
NCOA3	NR5A2	9606.ENSP00000361066	9606.ENSP00000356331	0	0.230	0.800	0	0.839
NCOA3	NR1H3	9606.ENSP00000361066	9606.ENSP00000477707	0	0.409	0	0	0.409
NCR2	TYROBP	9606.ENSP00000362181	9606.ENSP00000262629	0	0.457	0.900	0	0.943
NDUFA10	WDR93	9606.ENSP00000252711	9606.ENSP00000268130	0	0	0.540	0	0.540
NEFM	SYNC	9606.ENSP00000221166	9606.ENSP00000386439	0	0.517	0	0	0.517
NEFM	NES	9606.ENSP00000221166	9606.ENSP00000357206	0	0.644	0	0	0.644
NES	TCF4	9606.ENSP00000357206	9606.ENSP00000381382	0	0.435	0	0	0.435
NF1	YWHAH	9606.ENSP00000351015	9606.ENSP00000248975	0	0.420	0	0	0.420
NGEF	RHOA	9606.ENSP00000264051	9606.ENSP00000400175	0	0.483	0	0	0.483
NHSL1	WASF1	9606.ENSP00000394546	9606.ENSP00000376367	0	0.562	0	0	0.562
NID1	NID2	9606.ENSP00000264187	9606.ENSP00000216286	0	0.463	0	0	0.463
NID1	VTN	9606.ENSP00000264187	9606.ENSP00000226218	0	0	0.540	0	0.540
NKAP	SRRM2	9606.ENSP00000360464	9606.ENSP00000301740	0	0.879	0	0	0.879
NKAP	SNRPE	9606.ENSP00000360464	9606.ENSP00000400591	0	0.800	0	0	0.800
NLGN4X	NLGN4Y	9606.ENSP00000370483	9606.ENSP00000348169	0	0	0.500	0	0.499
NLGN4X	NRXN3	9606.ENSP00000370483	9606.ENSP00000489551	0	0.158	0.500	0	0.561
NLGN4Y	NRXN3	9606.ENSP00000348169	9606.ENSP00000489551	0	0.158	0.500	0	0.561
NLRP1	PYCARD	9606.ENSP00000460475	9606.ENSP00000247470	0	0.292	0.900	0	0.926
NOX1	NOX4	9606.ENSP00000362057	9606.ENSP00000263317	0	0	0.900	0	0.900
NR1H3	PPARG	9606.ENSP00000477707	9606.ENSP00000287820	0	0.405	0	0	0.404
NR1H4	PPARGC1A	9606.ENSP00000447149	9606.ENSP00000264867	0	0.928	0	0	0.928
NR5A2	PPARGC1A	9606.ENSP00000356331	9606.ENSP00000264867	0	0.946	0	0	0.946
NRP1	SEMA3A	9606.ENSP00000265371	9606.ENSP00000265362	0	0.726	0.500	0	0.857
NRP1	PLXNB2	9606.ENSP00000265371	9606.ENSP00000352288	0	0.075	0.540	0	0.556
NRP1	PLXNB3	9606.ENSP00000265371	9606.ENSP00000442736	0	0.075	0.540	0	0.556
NRP1	TGFBR2	9606.ENSP00000265371	9606.ENSP00000351905	0	0.457	0	0	0.457
NRP1	NRP2	9606.ENSP00000265371	9606.ENSP00000353582	0	0.230	0.720	0	0.775
NRP1	PLXNA2	9606.ENSP00000265371	9606.ENSP00000356000	0	0.635	0.900	0	0.961
NRP2	PLXNB2	9606.ENSP00000353582	9606.ENSP00000352288	0	0	0.540	0	0.540
NRP2	PLXNB3	9606.ENSP00000353582	9606.ENSP00000442736	0	0	0.540	0	0.540
NRP2	PLXNA2	9606.ENSP00000353582	9606.ENSP00000356000	0	0	0.540	0	0.540
NRXN3	SYT9	9606.ENSP00000489551	9606.ENSP00000324419	0	0	0.500	0	0.499
NTN4	NTNG2	9606.ENSP00000340998	9606.ENSP00000376921	0	0	0.540	0	0.540
OR3A1	TCP10	9606.ENSP00000313803	9606.ENSP00000484621	0	0.589	0	0	0.589
OTUB2	TRAPPC13	9606.ENSP00000203664	9606.ENSP00000409231	0	0.451	0	0	0.451
OTUB2	RHOA	9606.ENSP00000203664	9606.ENSP00000400175	0	0	0.500	0	0.499
PACSIN2	RAI14	9606.ENSP00000263246	9606.ENSP00000427123	0	0.571	0	0	0.571
PAG1	SLC9A3R1	9606.ENSP00000220597	9606.ENSP00000262613	0	0.406	0	0	0.406
PAIP1	TRA2A	9606.ENSP00000302768	9606.ENSP00000297071	0	0.422	0	0	0.422
PAK5	SLIT2	9606.ENSP00000367686	9606.ENSP00000422591	0	0	0.500	0	0.499
PAN3	TNRC6B	9606.ENSP00000370345	9606.ENSP00000401946	0	0.421	0	0	0.420
PAX3	PAX7	9606.ENSP00000375921	9606.ENSP00000364524	0	0	0.900	0	0.900
PBX2	PBX4	9606.ENSP00000364190	9606.ENSP00000251203	0	0.472	0	0	0.472
PBX2	SHOX	9606.ENSP00000364190	9606.ENSP00000370990	0	0.428	0	0	0.428
PCDHA4	TCL1A	9606.ENSP00000435300	9606.ENSP00000451506	0	0.472	0	0	0.472
PCF11	WDR33	9606.ENSP00000298281	9606.ENSP00000325377	0	0.206	0.540	0	0.619
PCIF1	PDX1	9606.ENSP00000361486	9606.ENSP00000370421	0	0.457	0	0	0.457
PDE2A	PDE6G	9606.ENSP00000334910	9606.ENSP00000328412	0	0.805	0	0	0.805
PDE9A	UNC119	9606.ENSP00000291539	9606.ENSP00000337040	0	0.440	0	0	0.440
PDLIM2	PDLIM3	9606.ENSP00000312634	9606.ENSP00000284767	0	0	0.540	0	0.540
PDPN	SYK	9606.ENSP00000294489	9606.ENSP00000364898	0	0	0.500	0	0.499
PHF20L1	TRRAP	9606.ENSP00000378784	9606.ENSP00000352925	0	0	0.540	0	0.540
PHF7	USP7	9606.ENSP00000333024	9606.ENSP00000343535	0	0.595	0	0	0.595
PIK3AP1	PIK3CA	9606.ENSP00000339826	9606.ENSP00000263967	0	0	0.900	0	0.900
PIK3C2B	PIK3CA	9606.ENSP00000356155	9606.ENSP00000263967	0	0	0.540	0	0.540
PIK3C2B	SOCS2	9606.ENSP00000356155	9606.ENSP00000481249	0	0	0.540	0	0.540
PIK3C2B	PIK3R5	9606.ENSP00000356155	9606.ENSP00000392812	0	0	0.540	0	0.540
PIK3C2B	PIK3C2G	9606.ENSP00000356155	9606.ENSP00000445381	0	0	0.900	0	0.900
PIK3C2G	PIK3CA	9606.ENSP00000445381	9606.ENSP00000263967	0	0	0.540	0	0.540
PIK3C2G	PIK3R5	9606.ENSP00000445381	9606.ENSP00000392812	0	0	0.540	0	0.540
PIK3C2G	SOCS2	9606.ENSP00000445381	9606.ENSP00000481249	0	0	0.540	0	0.540
PIK3CA	TYROBP	9606.ENSP00000263967	9606.ENSP00000262629	0	0	0.500	0	0.499
PIK3CA	TGFA	9606.ENSP00000263967	9606.ENSP00000404131	0	0	0.400	0	0.400
PIK3CA	SYK	9606.ENSP00000263967	9606.ENSP00000364898	0	0	0.500	0	0.499
PIK3CA	SH2D2A	9606.ENSP00000263967	9606.ENSP00000376123	0	0	0.500	0	0.499
PIK3CA	SOCS2	9606.ENSP00000263967	9606.ENSP00000481249	0	0	0.540	0	0.540
PIK3CA	SPTBN1	9606.ENSP00000263967	9606.ENSP00000349259	0	0	0.500	0	0.499
PIK3CA	PIK3R5	9606.ENSP00000263967	9606.ENSP00000392812	0	0	0.900	0	0.900
PIK3R5	SOCS2	9606.ENSP00000392812	9606.ENSP00000481249	0	0	0.540	0	0.540
PKP1	PKP3	9606.ENSP00000263946	9606.ENSP00000331678	0	0	0.720	0	0.720
PLA2G10	PLA2G5	9606.ENSP00000393847	9606.ENSP00000364249	0	0	0.500	0	0.499
PLEKHO1	SMURF1	9606.ENSP00000358120	9606.ENSP00000354621	0	0.457	0	0	0.457
PLXNA2	SEMA3A	9606.ENSP00000356000	9606.ENSP00000265362	0	0.422	0.500	0	0.698
PLXNA2	PLXNB2	9606.ENSP00000356000	9606.ENSP00000352288	0	0	0.540	0	0.540
PLXNA2	PLXNB3	9606.ENSP00000356000	9606.ENSP00000442736	0	0	0.540	0	0.540
PLXNB2	RND2	9606.ENSP00000352288	9606.ENSP00000466680	0	0.462	0	0	0.461
PLXNB2	PLXNB3	9606.ENSP00000352288	9606.ENSP00000442736	0	0	0.900	0	0.900
PLXNB3	SEMA5A	9606.ENSP00000442736	9606.ENSP00000371936	0	0.082	0.900	0	0.904
POLD4	POLK	9606.ENSP00000311368	9606.ENSP00000241436	0	0	0.400	0	0.400
POLD4	RFC1	9606.ENSP00000311368	9606.ENSP00000371321	0	0	0.500	0	0.499
POLK	RFC1	9606.ENSP00000241436	9606.ENSP00000371321	0	0	0.500	0	0.499
POU2AF1	SIAH1	9606.ENSP00000376786	9606.ENSP00000349156	0	0.457	0	0	0.457
POU2AF1	POU2F1	9606.ENSP00000376786	9606.ENSP00000356840	0	0.960	0	0	0.960
POU2AF1	POU2F2	9606.ENSP00000376786	9606.ENSP00000431603	0	0.420	0	0	0.420
POU2F1	POU2F3	9606.ENSP00000356840	9606.ENSP00000260264	0	0.800	0.900	0	0.979
POU2F1	POU2F2	9606.ENSP00000356840	9606.ENSP00000431603	0	0.800	0.900	0	0.979
POU2F2	POU2F3	9606.ENSP00000431603	9606.ENSP00000260264	0	0.800	0.900	0	0.979
POU5F1	RAD23B	9606.ENSP00000259915	9606.ENSP00000350708	0	0.457	0	0	0.457
POU5F1	SMAD3	9606.ENSP00000259915	9606.ENSP00000332973	0	0.292	0.800	0	0.852
PPARG	PPARGC1A	9606.ENSP00000287820	9606.ENSP00000264867	0	0.961	0.500	0	0.979
PPARG	SMAD3	9606.ENSP00000287820	9606.ENSP00000332973	0	0.457	0	0	0.457
PPARGC1A	RORA	9606.ENSP00000264867	9606.ENSP00000261523	0	0	0.800	0	0.800
PPFIA2	TSPOAP1	9606.ENSP00000450337	9606.ENSP00000345824	0	0	0.500	0	0.499
PPFIA2	PTPRD	9606.ENSP00000450337	9606.ENSP00000370593	0	0.230	0.500	0	0.598
PPFIA2	SYN2	9606.ENSP00000450337	9606.ENSP00000480050	0	0	0.500	0	0.499
PPP2R2B	SERTAD4	9606.ENSP00000377936	9606.ENSP00000355979	0	0.460	0	0	0.459
PPP2R2B	PPP3CC	9606.ENSP00000377936	9606.ENSP00000380878	0	0.197	0.540	0	0.614
PPP3CC	RCAN3	9606.ENSP00000380878	9606.ENSP00000363516	0	0.629	0	0	0.629
PRAG1	RND2	9606.ENSP00000481109	9606.ENSP00000466680	0	0	0.500	0	0.499
PRAME	ZSWIM6	9606.ENSP00000445675	9606.ENSP00000252744	0	0	0.540	0	0.540
PRKAA1	PRKAG2	9606.ENSP00000346148	9606.ENSP00000287878	0	0.768	0.900	0	0.975
PRKAA1	STIM2	9606.ENSP00000346148	9606.ENSP00000417569	0	0.654	0	0	0.654
PRKAA1	PRKAA2	9606.ENSP00000346148	9606.ENSP00000360290	0	0.433	0.900	0	0.940
PRKAA2	PRKAG2	9606.ENSP00000360290	9606.ENSP00000287878	0	0.741	0.900	0	0.973
PRKAA2	STIM2	9606.ENSP00000360290	9606.ENSP00000417569	0	0.665	0	0	0.665
PRKAG2	STIM2	9606.ENSP00000287878	9606.ENSP00000417569	0	0.653	0	0	0.653
PRKX	PRKY	9606.ENSP00000262848	9606.ENSP00000498737	0	0	0.540	0	0.540
PRR5L	RICTOR	9606.ENSP00000368144	9606.ENSP00000296782	0	0.457	0.900	0	0.943
PSMA6	UBQLN2	9606.ENSP00000261479	9606.ENSP00000345195	0	0.457	0	0	0.457
PSMA6	UBD	9606.ENSP00000261479	9606.ENSP00000366249	0	0.457	0.500	0	0.716
PSMA6	UBQLN4	9606.ENSP00000261479	9606.ENSP00000357292	0	0.734	0	0	0.734
PSMA6	PSMD6	9606.ENSP00000261479	9606.ENSP00000418695	0	0.955	0	0	0.955
PSMA6	PSMB10	9606.ENSP00000261479	9606.ENSP00000351314	0	0.946	0.720	0	0.984
PSMA6	PSMB8	9606.ENSP00000261479	9606.ENSP00000364016	0	0.970	0.720	0	0.991
PSMA6	PSMB9	9606.ENSP00000261479	9606.ENSP00000363993	0	0.980	0.720	0	0.994
PSMB10	UBD	9606.ENSP00000351314	9606.ENSP00000366249	0	0.045	0.500	0	0.502
PSMB10	PSMD6	9606.ENSP00000351314	9606.ENSP00000418695	0	0.733	0	0	0.733
PSMB10	PSMB8	9606.ENSP00000351314	9606.ENSP00000364016	0	0.963	0.720	0	0.989
PSMB10	PSMB9	9606.ENSP00000351314	9606.ENSP00000363993	0	0.972	0.720	0	0.992
PSMB8	USP7	9606.ENSP00000364016	9606.ENSP00000343535	0	0.409	0	0	0.408
PSMB8	PSMB9	9606.ENSP00000364016	9606.ENSP00000363993	0	0.963	0.720	0	0.989
PSMB8	UBD	9606.ENSP00000364016	9606.ENSP00000366249	0	0	0.500	0	0.499
PSMB8	PSMD6	9606.ENSP00000364016	9606.ENSP00000418695	0	0.644	0	0	0.644
PSMB9	UBD	9606.ENSP00000363993	9606.ENSP00000366249	0	0.079	0.500	0	0.519
PSMB9	PSMD6	9606.ENSP00000363993	9606.ENSP00000418695	0	0.729	0	0	0.729
PSMD6	RAD23B	9606.ENSP00000418695	9606.ENSP00000350708	0	0.511	0	0	0.511
PSMD6	UBQLN4	9606.ENSP00000418695	9606.ENSP00000357292	0	0.760	0	0	0.760
PSMD6	UBD	9606.ENSP00000418695	9606.ENSP00000366249	0	0.137	0.500	0	0.550
PTAR1	RAB26	9606.ENSP00000344299	9606.ENSP00000210187	0	0.610	0	0	0.610
PTEN	SLC9A3R1	9606.ENSP00000361021	9606.ENSP00000262613	0	0.457	0	0	0.457
PTEN	USP13	9606.ENSP00000361021	9606.ENSP00000263966	0	0.457	0	0	0.457
PTEN	USP7	9606.ENSP00000361021	9606.ENSP00000343535	0	0.457	0.500	0	0.716
PTH1R	PTH2R	9606.ENSP00000402723	9606.ENSP00000272847	0	0	0.900	0	0.900
PTPN13	RAPGEF2	9606.ENSP00000394794	9606.ENSP00000264431	0	0.442	0	0	0.442
PTPN13	RND2	9606.ENSP00000394794	9606.ENSP00000466680	0	0.125	0.500	0	0.543
PTPN3	YWHAH	9606.ENSP00000363667	9606.ENSP00000248975	0	0.432	0	0	0.432
PTPN3	SRRM2	9606.ENSP00000363667	9606.ENSP00000301740	0	0.414	0	0	0.414
PTPN6	ZAP70	9606.ENSP00000391592	9606.ENSP00000264972	0	0.292	0.360	0	0.527
PTPN6	TNFRSF14	9606.ENSP00000391592	9606.ENSP00000347948	0	0	0.500	0	0.499
PTPN6	SYK	9606.ENSP00000391592	9606.ENSP00000364898	0	0.457	0.360	0	0.637
PTPRD	SLITRK1	9606.ENSP00000370593	9606.ENSP00000366288	0	0.946	0.500	0	0.971
PYGO1	TCF7L2	9606.ENSP00000302327	9606.ENSP00000486891	0	0	0.500	0	0.499
PYGO1	TCF7	9606.ENSP00000302327	9606.ENSP00000340347	0	0	0.500	0	0.499
QKI	SND1	9606.ENSP00000355094	9606.ENSP00000346762	0	0	0.500	0	0.499
RAB5C	RBSN	9606.ENSP00000447053	9606.ENSP00000253699	0	0.616	0	0	0.616
RANBP9	TDGF1	9606.ENSP00000011619	9606.ENSP00000296145	0	0.470	0	0	0.470
RAPGEF3	RAPGEF4	9606.ENSP00000395708	9606.ENSP00000380271	0	0	0.900	0	0.900
RASL10A	RHOA	9606.ENSP00000216101	9606.ENSP00000400175	0	0.511	0	0	0.511
RBBP6	TRA2A	9606.ENSP00000317872	9606.ENSP00000297071	0	0.501	0	0	0.501
RBBP6	WDR33	9606.ENSP00000317872	9606.ENSP00000325377	0	0.724	0	0	0.724
RFC1	WDR48	9606.ENSP00000371321	9606.ENSP00000307491	0	0	0.500	0	0.499
RHOA	TIAM1	9606.ENSP00000400175	9606.ENSP00000286827	0	0.417	0	0	0.416
RHOA	RTN4	9606.ENSP00000400175	9606.ENSP00000337838	0	0.140	0.500	0	0.551
RHOA	TGFBR2	9606.ENSP00000400175	9606.ENSP00000351905	0	0	0.500	0	0.499
RHOA	SMURF1	9606.ENSP00000400175	9606.ENSP00000354621	0	0.457	0.500	0	0.716
RHOA	VAV3	9606.ENSP00000400175	9606.ENSP00000359073	0	0.483	0	0	0.483
RICTOR	USP9X	9606.ENSP00000296782	9606.ENSP00000316357	0	0.457	0	0	0.457
RND2	TXNL1	9606.ENSP00000466680	9606.ENSP00000217515	0	0.162	0.500	0	0.563
RNPC3	SNRPE	9606.ENSP00000432886	9606.ENSP00000400591	0	0.681	0.900	0	0.966
ROBO2	SLIT2	9606.ENSP00000417335	9606.ENSP00000422591	0	0.101	0.900	0	0.906
ROR1	ROR2	9606.ENSP00000360120	9606.ENSP00000364860	0	0.164	0.900	0	0.912
RORA	RORC	9606.ENSP00000261523	9606.ENSP00000327025	0	0	0.900	0	0.900
RPL28	XBP1	9606.ENSP00000452763	9606.ENSP00000216037	0	0.800	0	0	0.800
RPL28	STT3B	9606.ENSP00000452763	9606.ENSP00000295770	0	0.405	0	0	0.404
RPL28	RPS5	9606.ENSP00000452763	9606.ENSP00000472985	0	0.947	0	0	0.947
RPS5	XBP1	9606.ENSP00000472985	9606.ENSP00000216037	0	0.800	0	0	0.800
RRAGB	TCIRG1	9606.ENSP00000262850	9606.ENSP00000265686	0	0	0.500	0	0.499
RRAGB	RRAGC	9606.ENSP00000262850	9606.ENSP00000362092	0	0.827	0.900	0	0.981
RRAGC	TCIRG1	9606.ENSP00000362092	9606.ENSP00000265686	0	0	0.500	0	0.499
RRAGC	TFEB	9606.ENSP00000362092	9606.ENSP00000351742	0	0.900	0	0	0.900
RUNX3	TBX21	9606.ENSP00000382800	9606.ENSP00000177694	0	0	0.900	0	0.900
RUNX3	SMAD3	9606.ENSP00000382800	9606.ENSP00000332973	0	0.457	0.500	0	0.716
RUNX3	TCF7	9606.ENSP00000382800	9606.ENSP00000340347	0	0.292	0.500	0	0.630
RUNX3	TCF7L2	9606.ENSP00000382800	9606.ENSP00000486891	0	0.292	0.700	0	0.778
SCN1B	SPTBN1	9606.ENSP00000396915	9606.ENSP00000349259	0	0	0.500	0	0.499
SCN1B	SCN2A	9606.ENSP00000396915	9606.ENSP00000490107	0	0.358	0.720	0	0.812
SCN2A	SPTBN1	9606.ENSP00000490107	9606.ENSP00000349259	0	0	0.500	0	0.499
SEC24D	TGFA	9606.ENSP00000280551	9606.ENSP00000404131	0	0	0.500	0	0.499
SEC24D	SEC31B	9606.ENSP00000280551	9606.ENSP00000359370	0	0	0.900	0	0.900
SEPTIN3	SEPTIN6	9606.ENSP00000494051	9606.ENSP00000341524	0	0.671	0.720	0	0.903
SEPTIN3	SEPTIN4	9606.ENSP00000494051	9606.ENSP00000354874	0	0.732	0.720	0	0.921
SEPTIN3	SEPTIN9	9606.ENSP00000494051	9606.ENSP00000391249	0	0.671	0.720	0	0.903
SEPTIN4	SEPTIN6	9606.ENSP00000354874	9606.ENSP00000341524	0	0.743	0.900	0	0.973
SEPTIN4	SEPTIN9	9606.ENSP00000354874	9606.ENSP00000391249	0	0.220	0.900	0	0.918
SEPTIN6	SH3KBP1	9606.ENSP00000341524	9606.ENSP00000380921	0	0.457	0	0	0.457
SEPTIN6	SEPTIN9	9606.ENSP00000341524	9606.ENSP00000391249	0	0.671	0.900	0	0.965
SEPTIN9	SH3KBP1	9606.ENSP00000391249	9606.ENSP00000380921	0	0.618	0	0	0.618
SGCD	SNTG1	9606.ENSP00000338343	9606.ENSP00000493900	0	0	0.720	0	0.720
SH2D1A	SLAMF7	9606.ENSP00000360181	9606.ENSP00000357022	0	0.405	0	0	0.404
SH3BP1	SH3KBP1	9606.ENSP00000497104	9606.ENSP00000380921	0	0.619	0	0	0.619
SH3D19	SH3KBP1	9606.ENSP00000302913	9606.ENSP00000380921	0	0.457	0	0	0.457
SH3KBP1	STAP1	9606.ENSP00000380921	9606.ENSP00000265404	0	0.656	0	0	0.656
SH3KBP1	SYK	9606.ENSP00000380921	9606.ENSP00000364898	0	0	0.400	0	0.400
SH3KBP1	TGFA	9606.ENSP00000380921	9606.ENSP00000404131	0	0	0.500	0	0.499
SH3KBP1	SYNJ1	9606.ENSP00000380921	9606.ENSP00000409667	0	0.457	0	0	0.457
SIAH1	UBE2E2	9606.ENSP00000349156	9606.ENSP00000379931	0	0.457	0	0	0.457
SIRPG	TYROBP	9606.ENSP00000305529	9606.ENSP00000262629	0	0	0.800	0	0.800
SIRPG	SYK	9606.ENSP00000305529	9606.ENSP00000364898	0	0	0.900	0	0.900
SLC7A7	SLC7A9	9606.ENSP00000380666	9606.ENSP00000023064	0	0	0.500	0	0.499
SMAD1	USP9X	9606.ENSP00000305769	9606.ENSP00000316357	0	0.457	0	0	0.457
SMAD1	ZNF423	9606.ENSP00000305769	9606.ENSP00000455426	0	0.457	0	0	0.457
SMAD1	SMAD3	9606.ENSP00000305769	9606.ENSP00000332973	0	0.457	0.720	0	0.841
SMAD1	SMAD9	9606.ENSP00000305769	9606.ENSP00000369154	0	0	0.900	0	0.900
SMAD1	SMURF1	9606.ENSP00000305769	9606.ENSP00000354621	0	0.963	0	0	0.963
SMAD3	ZFYVE9	9606.ENSP00000332973	9606.ENSP00000287727	0	0.960	0.500	0	0.979
SMAD3	USP7	9606.ENSP00000332973	9606.ENSP00000343535	0	0.457	0	0	0.457
SMAD3	SMURF1	9606.ENSP00000332973	9606.ENSP00000354621	0	0.498	0	0	0.498
SMAD3	TGFBR2	9606.ENSP00000332973	9606.ENSP00000351905	0	0	0.500	0	0.499
SMAD3	SMAD9	9606.ENSP00000332973	9606.ENSP00000369154	0	0.653	0.720	0	0.898
SMC5	STN1	9606.ENSP00000354957	9606.ENSP00000224950	0	0.534	0	0	0.534
SMURF1	TGFBR2	9606.ENSP00000354621	9606.ENSP00000351905	0	0.457	0.500	0	0.716
SMURF1	XPO1	9606.ENSP00000354621	9606.ENSP00000384863	0	0.292	0.500	0	0.630
SNRPE	TEP1	9606.ENSP00000400591	9606.ENSP00000262715	0	0	0.720	0	0.720
SNRPE	TCERG1	9606.ENSP00000400591	9606.ENSP00000296702	0	0.800	0	0	0.800
SNRPE	SRRM2	9606.ENSP00000400591	9606.ENSP00000301740	0	0.862	0.900	0	0.985
SNRPE	U2SURP	9606.ENSP00000400591	9606.ENSP00000418563	0	0.206	0.500	0	0.586
SP100	TRAF3IP3	9606.ENSP00000343023	9606.ENSP00000355991	0	0.415	0	0	0.414
SPACA9	TEKT3	9606.ENSP00000361209	9606.ENSP00000379263	0	0.800	0	0	0.800
SPTBN1	WHRN	9606.ENSP00000349259	9606.ENSP00000354623	0	0	0.500	0	0.499
SRRM2	TCERG1	9606.ENSP00000301740	9606.ENSP00000296702	0	0	0.800	0	0.800
STK24	TRAF3IP3	9606.ENSP00000365730	9606.ENSP00000355991	0	0.734	0	0	0.734
STT3B	TUSC3	9606.ENSP00000295770	9606.ENSP00000424544	0	0.630	0.900	0	0.961
SUPT3H	TEP1	9606.ENSP00000360515	9606.ENSP00000262715	0	0.404	0	0	0.404
SUPT3H	WDR37	9606.ENSP00000360515	9606.ENSP00000263150	0	0.409	0	0	0.409
SUPT3H	TRRAP	9606.ENSP00000360515	9606.ENSP00000352925	0	0.978	0.900	0	0.997
SUPT3H	TADA2A	9606.ENSP00000360515	9606.ENSP00000481091	0	0.645	0.900	0	0.963
SV2B	SV2C	9606.ENSP00000377779	9606.ENSP00000423541	0	0	0.900	0	0.900
SYK	TYROBP	9606.ENSP00000364898	9606.ENSP00000262629	0	0.886	0.900	0	0.988
SYK	ZAP70	9606.ENSP00000364898	9606.ENSP00000264972	0	0	0.900	0	0.900
SYK	UBASH3B	9606.ENSP00000364898	9606.ENSP00000284273	0	0.457	0	0	0.457
SYK	VAV3	9606.ENSP00000364898	9606.ENSP00000359073	0	0	0.500	0	0.499
SYN2	TSPOAP1	9606.ENSP00000480050	9606.ENSP00000345824	0	0	0.500	0	0.499
SYNC	SYNM	9606.ENSP00000386439	9606.ENSP00000336775	0	0.414	0	0	0.414
SYT11	SYT9	9606.ENSP00000357307	9606.ENSP00000324419	0	0	0.500	0	0.499
TADA2A	TRRAP	9606.ENSP00000481091	9606.ENSP00000352925	0	0.547	0.900	0	0.952
TCF4	TCF7	9606.ENSP00000381382	9606.ENSP00000340347	0	0	0.540	0	0.540
TCF4	TLE4	9606.ENSP00000381382	9606.ENSP00000365720	0	0	0.900	0	0.900
TCF4	TCF7L2	9606.ENSP00000381382	9606.ENSP00000486891	0	0	0.720	0	0.720
TCF7	TRRAP	9606.ENSP00000340347	9606.ENSP00000352925	0	0	0.500	0	0.499
TCF7	TLE4	9606.ENSP00000340347	9606.ENSP00000365720	0	0	0.540	0	0.540
TCF7	TCF7L2	9606.ENSP00000340347	9606.ENSP00000486891	0	0	0.900	0	0.900
TCF7L2	TRRAP	9606.ENSP00000486891	9606.ENSP00000352925	0	0	0.500	0	0.499
TCF7L2	TLE4	9606.ENSP00000486891	9606.ENSP00000365720	0	0	0.720	0	0.720
TCL1A	TCL1B	9606.ENSP00000451506	9606.ENSP00000343223	0	0	0.900	0	0.900
TEKT3	TYSND1	9606.ENSP00000379263	9606.ENSP00000287078	0	0.414	0	0	0.414
TEP1	TRRAP	9606.ENSP00000262715	9606.ENSP00000352925	0	0.413	0	0	0.412
TGFBR2	TGFBR3	9606.ENSP00000351905	9606.ENSP00000212355	0	0.526	0	0	0.526
TGFBR2	ZFYVE9	9606.ENSP00000351905	9606.ENSP00000287727	0	0	0.500	0	0.499
TIAM1	VAV3	9606.ENSP00000286827	9606.ENSP00000359073	0	0	0.800	0	0.800
TIGD7	UACA	9606.ENSP00000380071	9606.ENSP00000314556	0	0.406	0	0	0.406
TMOD2	TNNT1	9606.ENSP00000249700	9606.ENSP00000467176	0	0	0.500	0	0.499
TMOD2	TNNT2	9606.ENSP00000249700	9606.ENSP00000499593	0	0	0.500	0	0.499
TMOD2	TPM2	9606.ENSP00000249700	9606.ENSP00000496494	0	0	0.500	0	0.499
TNFRSF11A	TNFRSF11B	9606.ENSP00000465500	9606.ENSP00000297350	0	0.405	0	0	0.404
TNFRSF11A	TNFRSF1B	9606.ENSP00000465500	9606.ENSP00000365435	0	0	0.500	0	0.499
TNNT1	TPM2	9606.ENSP00000467176	9606.ENSP00000496494	0	0.130	0.500	0	0.546
TNNT1	TNNT2	9606.ENSP00000467176	9606.ENSP00000499593	0	0.443	0.900	0	0.941
TNNT2	TPM2	9606.ENSP00000499593	9606.ENSP00000496494	0	0.130	0.900	0	0.909
TRA2A	U2SURP	9606.ENSP00000297071	9606.ENSP00000418563	0	0.724	0	0	0.724
TRAPPC10	TRAPPC6A	9606.ENSP00000291574	9606.ENSP00000006275	0	0.482	0.800	0	0.891
TRAPPC10	TRAPPC13	9606.ENSP00000291574	9606.ENSP00000409231	0	0	0.800	0	0.800
TRAPPC13	TRAPPC6A	9606.ENSP00000409231	9606.ENSP00000006275	0	0	0.800	0	0.800
TRIM36	ZC2HC1A	9606.ENSP00000282369	9606.ENSP00000263849	0	0.422	0	0	0.422
TRIP12	USP7	9606.ENSP00000373696	9606.ENSP00000343535	0	0.559	0	0	0.559
TRRAP	WDR37	9606.ENSP00000352925	9606.ENSP00000263150	0	0.418	0	0	0.418
TTC21A	WDR35	9606.ENSP00000398211	9606.ENSP00000314444	0	0.247	0.540	0	0.638
TXNL1	URM1	9606.ENSP00000217515	9606.ENSP00000501135	0	0.424	0	0	0.424
TYROBP	VAV3	9606.ENSP00000262629	9606.ENSP00000359073	0	0	0.500	0	0.499
UBE2E1	USP7	9606.ENSP00000303709	9606.ENSP00000343535	0	0.457	0	0	0.457
UBE2E1	UBE2E2	9606.ENSP00000303709	9606.ENSP00000379931	0	0	0.900	0	0.900
